,cp_name,url
9255,현대위아(주) 의왕연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001405&CUST_ID=CM000000000000001384&OPEN_YN=Y
9256,현대위아(주) 창원2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001394&CUST_ID=CM000000000000001384&OPEN_YN=Y
9257,현대위아(주) 창원4공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001395&CUST_ID=CM000000000000001384&OPEN_YN=Y
9258,현대위아(주) 창원5공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001426&CUST_ID=CM000000000000001384&OPEN_YN=Y
9259,현대위아(주) 평택공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001398&CUST_ID=CM000000000000001384&OPEN_YN=Y
9260,현대위아(주)창원3공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000577935&CUST_ID=CM000000000000001384&OPEN_YN=Y
9261,(주)어프로티움 울산 1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001497&CUST_ID=CM000000000000001497&OPEN_YN=Y
9262,(주)어프로티움 서산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001500&CUST_ID=CM000000000000001497&OPEN_YN=Y
9263,(주)어프로티움 울산 2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000000458&CUST_ID=CM000000000000001497&OPEN_YN=Y
9264,LS ELECTRIC 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002747&CUST_ID=CM000000000000002747&OPEN_YN=Y
9265,LS일렉트릭 부산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001347&CUST_ID=CM000000000000002747&OPEN_YN=Y
9266,LS일렉트릭 천안사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001346&CUST_ID=CM000000000000002747&OPEN_YN=Y
9267,LS일렉트릭 청주사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095305&CUST_ID=CM000000000000002747&OPEN_YN=Y
9268,(주)오뚜기센터,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002922&CUST_ID=CM000000000000002922&OPEN_YN=Y
9269,(주)오뚜기 대풍공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000001330553&CUST_ID=CM000000000000002922&OPEN_YN=Y
9270,(주)오뚜기 삼남공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002840&CUST_ID=CM000000000000002922&OPEN_YN=Y
9271,(주)오뚜기 안양공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001517&CUST_ID=CM000000000000002922&OPEN_YN=Y
9272,(주)오뚜기 포승공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000002843&CUST_ID=CM000000000000002922&OPEN_YN=Y
9273,재원산업,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000002739&CUST_ID=CT000000000000002739&OPEN_YN=Y
9274,해태htb(주)천안공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000004854&CUST_ID=CT000000000000004854&OPEN_YN=Y
9275,(주)풍정주공 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000008146&CUST_ID=CT000000000000008146&OPEN_YN=Y
9276,이녹스첨단소재,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000025633&CUST_ID=CT000000000000025633&OPEN_YN=Y
9277,에이치디현대일렉트릭(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000025718&CUST_ID=CT000000000000025718&OPEN_YN=Y
9278,에이치디현대일렉트릭(주) 선암공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000001862&CUST_ID=CT000000000000025718&OPEN_YN=Y
9279,(주)한영특수강,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000040581&CUST_ID=CT000000000000040581&OPEN_YN=Y
9280,한국앤컴퍼니(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000054016&CUST_ID=CT000000000000054016&OPEN_YN=Y
9281,한국앤컴퍼니(주) 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000003032&CUST_ID=CT000000000000054016&OPEN_YN=Y
9282,한국앤컴퍼니(주) 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CM000000000000003033&CUST_ID=CT000000000000054016&OPEN_YN=Y
9283,(주)원익아이피에스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000054091&CUST_ID=CT000000000000054091&OPEN_YN=Y
9284,삼화페인트공업(주) 대표사업,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000057996&CUST_ID=CT000000000000057996&OPEN_YN=Y
9285,(주)지씨셀,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000058021&CUST_ID=CT000000000000058021&OPEN_YN=Y
9286,(주)동인섬유,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=CT000000000000058022&CUST_ID=CT000000000000058022&OPEN_YN=Y
9287,한국지엠(주) 부평공장 (본사),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095296&CUST_ID=00000000000000095296&OPEN_YN=Y
9288,한국지엠(주) 보령공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000258028&CUST_ID=00000000000000095296&OPEN_YN=Y
9289,한국지엠(주) 창원공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000257726&CUST_ID=00000000000000095296&OPEN_YN=Y
9290,ROHMKOREA 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095297&CUST_ID=00000000000000095297&OPEN_YN=Y
9291,롯데정밀화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095300&CUST_ID=00000000000000095300&OPEN_YN=Y
9292,롯데정밀화학(주) 인천,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000362685&CUST_ID=00000000000000095300&OPEN_YN=Y
9293,(주)휴비스 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095311&CUST_ID=00000000000000095311&OPEN_YN=Y
9294,(주)휴비스,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000543355&CUST_ID=00000000000000095311&OPEN_YN=Y
9295,코카콜라음료(주) 여주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095314&CUST_ID=00000000000000095314&OPEN_YN=Y
9296,코카콜라음료(주) 광주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001531&CUST_ID=00000000000000095314&OPEN_YN=Y
9297,삼성전자(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095329&CUST_ID=00000000000000095329&OPEN_YN=Y
9298,삼성전자(주) CS아카데미,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508246&CUST_ID=00000000000000095329&OPEN_YN=Y
9299,삼성전자(주) SAIT,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508175&CUST_ID=00000000000000095329&OPEN_YN=Y
9300,삼성전자(주) 광주2사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348671&CUST_ID=00000000000000095329&OPEN_YN=Y
9301,삼성전자(주) 구미사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348736&CUST_ID=00000000000000095329&OPEN_YN=Y
9302,삼성전자(주) 기흥사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000347978&CUST_ID=00000000000000095329&OPEN_YN=Y
9303,삼성전자(주) 서울R&D,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000374&CUST_ID=00000000000000095329&OPEN_YN=Y
9304,삼성전자(주) 서울대공동연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002015&CUST_ID=00000000000000095329&OPEN_YN=Y
9305,삼성전자(주) 서초사옥,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000508215&CUST_ID=00000000000000095329&OPEN_YN=Y
9306,삼성전자(주) 온양사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348376&CUST_ID=00000000000000095329&OPEN_YN=Y
9307,삼성전자(주) 인재개발원,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000035&CUST_ID=00000000000000095329&OPEN_YN=Y
9308,삼성전자(주) 천안사업장(TP),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001118709&CUST_ID=00000000000000095329&OPEN_YN=Y
9309,삼성전자(주) 평택사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001312&CUST_ID=00000000000000095329&OPEN_YN=Y
9310,삼성전자(주) 하남사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000348607&CUST_ID=00000000000000095329&OPEN_YN=Y
9311,삼성전자(주) 화성사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001362&CUST_ID=00000000000000095329&OPEN_YN=Y
9312,(주)엘엑스엠엠에이,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095338&CUST_ID=00000000000000095338&OPEN_YN=Y
9313,(주)엘엑스엠엠에이 MMA2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000520654&CUST_ID=00000000000000095338&OPEN_YN=Y
9314,(주)엘엑스엠엠에이 피엠엠에이,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000264696&CUST_ID=00000000000000095338&OPEN_YN=Y
9315,셰플러코리아 유한책임회사 창원1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095339&CUST_ID=00000000000000095339&OPEN_YN=Y
9316,셰플러코리아 유한책임회사 전주공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117505&CUST_ID=00000000000000095339&OPEN_YN=Y
9317,셰플러코리아 유한책임회사 창원2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117484&CUST_ID=00000000000000095339&OPEN_YN=Y
9318,셰플러코리아 유한책임회사 창원3공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001117500&CUST_ID=00000000000000095339&OPEN_YN=Y
9319,한화임팩트주식회사 울산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095360&CUST_ID=00000000000000095360&OPEN_YN=Y
9320,한화임팩트주식회사 대산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000361293&CUST_ID=00000000000000095360&OPEN_YN=Y
9321,스템코(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095361&CUST_ID=00000000000000095361&OPEN_YN=Y
9322,라이온코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095365&CUST_ID=00000000000000095365&OPEN_YN=Y
9323,금호미쓰이화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095370&CUST_ID=00000000000000095370&OPEN_YN=Y
9324,삼성전기(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095371&CUST_ID=00000000000000095371&OPEN_YN=Y
9325,삼성전기(주) 부산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000292973&CUST_ID=00000000000000095371&OPEN_YN=Y
9326,삼성전기(주) 세종사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000285837&CUST_ID=00000000000000095371&OPEN_YN=Y
9327,SK하이닉스(주) 이천본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095375&CUST_ID=00000000000000095375&OPEN_YN=Y
9328,SK하이닉스(주) 분당사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002490&CUST_ID=00000000000000095375&OPEN_YN=Y
9329,SK하이닉스(주) 청주사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000362175&CUST_ID=00000000000000095375&OPEN_YN=Y
9330,DL케미칼(주)HDPE공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095380&CUST_ID=00000000000000095380&OPEN_YN=Y
9331,DL케미칼(주) 본사 사옥(돈의문센터),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000359&CUST_ID=00000000000000095380&OPEN_YN=Y
9332,DL케미칼(주)여수C4공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198823&CUST_ID=00000000000000095380&OPEN_YN=Y
9333,DL케미칼(주)여수LHDPE공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198343&CUST_ID=00000000000000095380&OPEN_YN=Y
9334,DL케미칼(주)여수PB공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000198816&CUST_ID=00000000000000095380&OPEN_YN=Y
9335,온세미컨덕터코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095391&CUST_ID=00000000000000095391&OPEN_YN=Y
9336,한화토탈(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095397&CUST_ID=00000000000000095397&OPEN_YN=Y
9337,(주)한독 음성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095441&CUST_ID=00000000000000095441&OPEN_YN=Y
9338,한온시스템(주) 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095452&CUST_ID=00000000000000095452&OPEN_YN=Y
9339,한온시스템(주) 평택공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000652&CUST_ID=00000000000000095452&OPEN_YN=Y
9340,한온시스템(주)_울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002042&CUST_ID=00000000000000095452&OPEN_YN=Y
9341,볼보그룹코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095457&CUST_ID=00000000000000095457&OPEN_YN=Y
9342,롯데이네오스화학,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095465&CUST_ID=00000000000000095465&OPEN_YN=Y
9343,도레이첨단소재(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095468&CUST_ID=00000000000000095468&OPEN_YN=Y
9344,도레이첨단소재(주)_구미2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002031&CUST_ID=00000000000000095468&OPEN_YN=Y
9345,도레이첨단소재(주)_구미5공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002032&CUST_ID=00000000000000095468&OPEN_YN=Y
9346,도레이첨단소재(주)_안성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002028&CUST_ID=00000000000000095468&OPEN_YN=Y
9347,도레이첨단소재(주)_유구공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002030&CUST_ID=00000000000000095468&OPEN_YN=Y
9348,도레이첨단소재(주)구미1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000215387&CUST_ID=00000000000000095468&OPEN_YN=Y
9349,도레이첨단소재(주)구미4공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000215401&CUST_ID=00000000000000095468&OPEN_YN=Y
9350,도레이첨단소재(주)군산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001509&CUST_ID=00000000000000095468&OPEN_YN=Y
9351,(주)국순당 횡성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095473&CUST_ID=00000000000000095473&OPEN_YN=Y
9352,(주)DB하이텍 부천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095480&CUST_ID=00000000000000095480&OPEN_YN=Y
9353,(주)DB하이텍 상우공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000171114&CUST_ID=00000000000000095480&OPEN_YN=Y
9354,동서석유화학(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095483&CUST_ID=00000000000000095483&OPEN_YN=Y
9355,서울우유협동조합 안산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000095497&CUST_ID=00000000000000095497&OPEN_YN=Y
9356,서울우유협동조합 거창공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000656&CUST_ID=00000000000000095497&OPEN_YN=Y
9357,서울우유협동조합 양주신공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002564&CUST_ID=00000000000000095497&OPEN_YN=Y
9358,(주)엠에스씨,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144736&CUST_ID=00000000000000144736&OPEN_YN=Y
9359,(주)디비메탈,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144738&CUST_ID=00000000000000144738&OPEN_YN=Y
9360,(주)디비메탈 동해공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000148282&CUST_ID=00000000000000144738&OPEN_YN=Y
9361,르노코리아자동차 주식회사(부산공장),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144764&CUST_ID=00000000000000144764&OPEN_YN=Y
9362,르노코리아자동차 기흥연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000482569&CUST_ID=00000000000000144764&OPEN_YN=Y
9363,르노코리아자동차 영업본부,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002732&CUST_ID=00000000000000144764&OPEN_YN=Y
9364,한국타이어앤테크놀로지(주) 본사,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144796&CUST_ID=00000000000000144796&OPEN_YN=Y
9365,한국타이어앤테크놀로지(주) 금산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153708&CUST_ID=00000000000000144796&OPEN_YN=Y
9366,한국타이어앤테크놀로지(주) 대전공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153692&CUST_ID=00000000000000144796&OPEN_YN=Y
9367,한국타이어앤테크놀로지(주) 생산기술연구소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153703&CUST_ID=00000000000000144796&OPEN_YN=Y
9368,한국테크노돔,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001510&CUST_ID=00000000000000144796&OPEN_YN=Y
9369,넥센타이어(주) 양산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144818&CUST_ID=00000000000000144818&OPEN_YN=Y
9370,넥센타이어(주) 창녕공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000499423&CUST_ID=00000000000000144818&OPEN_YN=Y
9371,SK케미칼(본사),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144819&CUST_ID=00000000000000144819&OPEN_YN=Y
9372,SK케미칼 울산,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000232041&CUST_ID=00000000000000144819&OPEN_YN=Y
9373,SK케미칼 청주,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000232925&CUST_ID=00000000000000144819&OPEN_YN=Y
9374,에이치디현대인프라코어 인천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144832&CUST_ID=00000000000000144832&OPEN_YN=Y
9375,에이치디현대인프라코어 군산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000155189&CUST_ID=00000000000000144832&OPEN_YN=Y
9376,영화금속(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144834&CUST_ID=00000000000000144834&OPEN_YN=Y
9377,영화금속(주)_함안공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001955&CUST_ID=00000000000000144834&OPEN_YN=Y
9378,영화금속(주)제2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000001155359&CUST_ID=00000000000000144834&OPEN_YN=Y
9379,현대제철,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144863&CUST_ID=00000000000000144863&OPEN_YN=Y
9380,현대제철 당진제철소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145859&CUST_ID=00000000000000144863&OPEN_YN=Y
9381,현대제철 순천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000104&CUST_ID=00000000000000144863&OPEN_YN=Y
9382,현대제철 예산2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002743&CUST_ID=00000000000000144863&OPEN_YN=Y
9383,현대제철 예산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000409&CUST_ID=00000000000000144863&OPEN_YN=Y
9384,현대제철 울산 대구경공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000001625&CUST_ID=00000000000000144863&OPEN_YN=Y
9385,현대제철 울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000385&CUST_ID=00000000000000144863&OPEN_YN=Y
9386,현대제철 인천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000153681&CUST_ID=00000000000000144863&OPEN_YN=Y
9387,현대제철 포항공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000155211&CUST_ID=00000000000000144863&OPEN_YN=Y
9388,현대제철_포항2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000002170&CUST_ID=00000000000000144863&OPEN_YN=Y
9389,대한제당(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144866&CUST_ID=00000000000000144866&OPEN_YN=Y
9390,대한제당(주)인천사료,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=CM000000000000000218&CUST_ID=00000000000000144866&OPEN_YN=Y
9391,태광산업(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144943&CUST_ID=00000000000000144943&OPEN_YN=Y
9392,태광산업(주) 반여공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000174823&CUST_ID=00000000000000144943&OPEN_YN=Y
9393,태광산업(주) 석유화학 1공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145034&CUST_ID=00000000000000144943&OPEN_YN=Y
9394,태광산업(주) 석유화학 2공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145044&CUST_ID=00000000000000144943&OPEN_YN=Y
9395,태광산업(주) 석유화학 3공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145098&CUST_ID=00000000000000144943&OPEN_YN=Y
9396,태광산업(주) 울산공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000145027&CUST_ID=00000000000000144943&OPEN_YN=Y
9397,태광산업(주)대구사업소,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000254364&CUST_ID=00000000000000144943&OPEN_YN=Y
9398,(주)케이씨씨,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000144945&CUST_ID=00000000000000144945&OPEN_YN=Y
9399,(주)케이씨씨 김천공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2021&COMP_ID=00000000000000148606&CUST_ID=00000000000000144945&OPEN_YN=Y
9400,라이온코리아(주),https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095365&CUST_ID=00000000000000095365&OPEN_YN=Y
9401,삼성전기(주) 수원사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095371&CUST_ID=00000000000000095371&OPEN_YN=Y
9402,삼성전기(주) 부산사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000292973&CUST_ID=00000000000000095371&OPEN_YN=Y
9403,삼성전기(주) 세종사업장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000285837&CUST_ID=00000000000000095371&OPEN_YN=Y
9404,(주)한독 음성공장,https://www.env-info.kr//user/register/viewUserSearch2.do?YEAR=2022&COMP_ID=00000000000000095441&CUST_ID=00000000000000095441&OPEN_YN=Y
