,cp_name
12775,에이치디현대인프라코어 군산공장
12776,영화금속(주)
12777,영화금속(주)_함안공장
12778,영화금속(주)제2공장
12779,현대제철
12780,현대제철 당진제철소
12781,현대제철 순천공장
12782,현대제철 예산2공장
12783,현대제철 예산공장
12784,현대제철 울산 대구경공장
12785,현대제철 울산공장
12786,현대제철 인천공장
12787,현대제철 포항공장
12788,현대제철_포항2공장
12789,대한제당(주)
12790,대한제당(주)인천사료
12791,태광산업(주)
12792,태광산업(주) 반여공장
12793,태광산업(주) 석유화학 1공장
12794,태광산업(주) 석유화학 2공장
12795,태광산업(주) 석유화학 3공장
12796,태광산업(주) 울산공장
12797,태광산업(주)대구사업소
12798,(주)케이씨씨
12799,(주)케이씨씨 김천공장
12800,라이온코리아(주)
12801,삼성전기(주) 수원사업장
12802,삼성전기(주) 부산사업장
12803,삼성전기(주) 세종사업장
12804,(주)한독 음성공장
12805,(주)풍산
12806,(주)풍산 안강사업장
12807,(주)풍산 울산사업장
12808,현대자동차(주) 본사
12809,현대자동차 서비스센터
12810,현대자동차 아산공장
12811,현대자동차 연구시설
12812,현대자동차 울산공장
12813,현대자동차 전주공장
12814,(주)필맥스
12815,롯데알미늄 본사
12816,롯데알미늄 안산1공장
12817,롯데알미늄 진천공장
12818,롯데알미늄 평택공장
12819,LG이노텍 본사
12820,LG이노텍 광주사업장
12821,"LG이노텍 구미 2,3사업장"
12822,"LG이노텍 구미1,1A사업장"
12823,LG이노텍 마곡R&D캠퍼스
12824,LG이노텍 안산R&D캠퍼스
12825,LG이노텍 파주사업장
12826,LG이노텍 평택사업장
12827,LG이노텍_구미4(C4) 사업장
12828,기아 주식회사
12829,기아 주식회사 광명공장
12830,기아 주식회사 광주완성차공장
12831,기아 주식회사 광주하남공장
12832,기아 주식회사 화성공장
12833,(주)유니드
12834,(주)유니드-화학_울산공장 
12835,한화솔루션(주)
12836,한화솔루션(주) 여수
12837,한화솔루션(주) 여수2
12838,한화솔루션(주) 울산1
12839,한화솔루션(주) 울산2
12840,한화솔루션(주) 울산3
12841,한화솔루션(주) 중앙연구소
12842,한화솔루션(주) 티디아이
12843,한화솔루션㈜ 음성 제2사업장
12844,한화솔루션㈜ 진천사업장
12845,주식회사 전주페이퍼 (전주)
12846,고려아연(주)
12847,고려아연(주)온산제련소
12848,현대위아(주) 창원1공장
12849,현대위아(주) 광주공장
12850,현대위아(주) 서산공장
12851,현대위아(주) 안산1공장
12852,현대위아(주) 안산2공장
12853,현대위아(주) 울산1공장
12854,현대위아(주) 울산3공장
12855,현대위아(주) 의왕연구소
12856,현대위아(주) 창원2공장
12857,현대위아(주) 창원4공장
12858,현대위아(주) 창원5공장
12859,현대위아(주) 평택공장
12860,현대위아(주)창원3공장
12861,(주)어프로티움 울산 1공장
12862,(주)어프로티움 서산공장
12863,(주)어프로티움 울산 2공장
12864,LS ELECTRIC 본사
12865,LS일렉트릭 부산공장
12866,LS일렉트릭 천안사업장
12867,LS일렉트릭 청주사업장
12868,(주)오뚜기센터
12869,(주)오뚜기 대풍공장
12870,(주)오뚜기 삼남공장
12871,(주)오뚜기 안양공장
12872,(주)오뚜기 포승공장
12873,재원산업
12874,해태htb(주)천안공장
12875,(주)풍정주공 본사
12876,이녹스첨단소재
12877,에이치디현대일렉트릭(주)
12878,에이치디현대일렉트릭(주) 선암공장
12879,(주)한영특수강
12880,한국앤컴퍼니(주)
12881,한국앤컴퍼니(주) 대전공장
12882,한국앤컴퍼니(주) 전주공장
12883,(주)원익아이피에스
12884,삼화페인트공업(주) 대표사업
12885,(주)지씨셀
12886,(주)동인섬유
12887,한국지엠(주) 부평공장 (본사)
12888,한국지엠(주) 보령공장
12889,한국지엠(주) 창원공장
12890,ROHMKOREA 대전공장
12891,롯데정밀화학(주)
12892,롯데정밀화학(주) 인천
12893,(주)휴비스 전주공장
12894,(주)휴비스
12895,코카콜라음료(주) 여주공장
12896,코카콜라음료(주) 광주공장
12897,삼성전자(주) 수원사업장
12898,삼성전자(주) CS아카데미
12899,삼성전자(주) SAIT
12900,삼성전자(주) 광주2사업장
12901,삼성전자(주) 구미사업장
12902,삼성전자(주) 기흥사업장
12903,삼성전자(주) 서울R&D
12904,삼성전자(주) 서울대공동연구소
12905,삼성전자(주) 서초사옥
12906,삼성전자(주) 온양사업장
12907,삼성전자(주) 인재개발원
12908,삼성전자(주) 천안사업장(TP)
12909,삼성전자(주) 평택사업장
12910,삼성전자(주) 하남사업장
12911,삼성전자(주) 화성사업장
12912,(주)엘엑스엠엠에이
12913,(주)엘엑스엠엠에이 MMA2공장
12914,(주)엘엑스엠엠에이 피엠엠에이
12915,셰플러코리아 유한책임회사 창원1공장
12916,셰플러코리아 유한책임회사 전주공장
12917,셰플러코리아 유한책임회사 창원2공장
12918,셰플러코리아 유한책임회사 창원3공장
12919,한화임팩트주식회사 울산사업장
12920,한화임팩트주식회사 대산사업장
12921,스템코(주)
12922,라이온코리아(주)
12923,금호미쓰이화학(주)
12924,삼성전기(주) 수원사업장
12925,삼성전기(주) 부산사업장
12926,삼성전기(주) 세종사업장
12927,SK하이닉스(주) 이천본사
12928,SK하이닉스(주) 분당사업장
12929,SK하이닉스(주) 청주사업장
12930,DL케미칼(주)HDPE공장
12931,DL케미칼(주) 본사 사옥(돈의문센터)
12932,DL케미칼(주)여수C4공장
12933,DL케미칼(주)여수LHDPE공장
12934,DL케미칼(주)여수PB공장
12935,온세미컨덕터코리아(주)
12936,한화토탈(주)
12937,(주)한독 음성공장
12938,한온시스템(주) 대전공장
12939,한온시스템(주) 평택공장
12940,한온시스템(주)_울산공장
12941,볼보그룹코리아(주)
12942,롯데이네오스화학
12943,도레이첨단소재(주)
12944,도레이첨단소재(주)_구미2공장
12945,도레이첨단소재(주)_구미5공장
12946,도레이첨단소재(주)_안성공장
12947,도레이첨단소재(주)_유구공장
12948,도레이첨단소재(주)구미1공장
12949,도레이첨단소재(주)구미4공장
12950,도레이첨단소재(주)군산공장
12951,(주)국순당 횡성공장
12952,(주)DB하이텍 부천공장
12953,(주)DB하이텍 상우공장
12954,동서석유화학(주)
12955,서울우유협동조합 안산공장
12956,서울우유협동조합 거창공장
12957,서울우유협동조합 양주신공장
12958,(주)엠에스씨
12959,(주)디비메탈
12960,(주)디비메탈 동해공장
12961,르노코리아자동차 주식회사(부산공장)
12962,르노코리아자동차 기흥연구소
12963,르노코리아자동차 영업본부
12964,한국타이어앤테크놀로지(주) 본사
12965,한국타이어앤테크놀로지(주) 금산공장
12966,한국타이어앤테크놀로지(주) 대전공장
12967,한국타이어앤테크놀로지(주) 생산기술연구소
12968,한국테크노돔
12969,넥센타이어(주) 양산공장
12970,넥센타이어(주) 창녕공장
12971,SK케미칼(본사)
12972,SK케미칼 울산
12973,SK케미칼 청주
12974,에이치디현대인프라코어 인천공장
12975,에이치디현대인프라코어 군산공장
12976,영화금속(주)
12977,영화금속(주)_함안공장
12978,영화금속(주)제2공장
12979,현대제철
12980,현대제철 당진제철소
12981,현대제철 순천공장
12982,현대제철 예산2공장
12983,현대제철 예산공장
12984,현대제철 울산 대구경공장
12985,현대제철 울산공장
12986,현대제철 인천공장
12987,현대제철 포항공장
12988,현대제철_포항2공장
12989,대한제당(주)
12990,대한제당(주)인천사료
12991,태광산업(주)
12992,태광산업(주) 반여공장
12993,태광산업(주) 석유화학 1공장
12994,태광산업(주) 석유화학 2공장
12995,태광산업(주) 석유화학 3공장
12996,태광산업(주) 울산공장
12997,태광산업(주)대구사업소
12998,(주)케이씨씨
12999,(주)케이씨씨 김천공장
13000,라이온코리아(주)
13001,삼성전기(주) 수원사업장
13002,삼성전기(주) 부산사업장
13003,삼성전기(주) 세종사업장
13004,(주)한독 음성공장
13005,(주)풍산
13006,(주)풍산 안강사업장
13007,(주)풍산 울산사업장
13008,현대자동차(주) 본사
13009,현대자동차 서비스센터
13010,현대자동차 아산공장
13011,현대자동차 연구시설
13012,현대자동차 울산공장
13013,현대자동차 전주공장
13014,(주)필맥스
13015,롯데알미늄 본사
13016,롯데알미늄 안산1공장
13017,롯데알미늄 진천공장
13018,롯데알미늄 평택공장
13019,LG이노텍 본사
13020,LG이노텍 광주사업장
13021,"LG이노텍 구미 2,3사업장"
13022,"LG이노텍 구미1,1A사업장"
13023,LG이노텍 마곡R&D캠퍼스
13024,LG이노텍 안산R&D캠퍼스
13025,LG이노텍 파주사업장
13026,LG이노텍 평택사업장
13027,LG이노텍_구미4(C4) 사업장
13028,기아 주식회사
13029,기아 주식회사 광명공장
13030,기아 주식회사 광주완성차공장
13031,기아 주식회사 광주하남공장
13032,기아 주식회사 화성공장
13033,(주)유니드
13034,(주)유니드-화학_울산공장 
13035,한화솔루션(주)
13036,한화솔루션(주) 여수
13037,한화솔루션(주) 여수2
13038,한화솔루션(주) 울산1
13039,한화솔루션(주) 울산2
13040,한화솔루션(주) 울산3
13041,한화솔루션(주) 중앙연구소
13042,한화솔루션(주) 티디아이
13043,한화솔루션㈜ 음성 제2사업장
13044,한화솔루션㈜ 진천사업장
13045,주식회사 전주페이퍼 (전주)
13046,고려아연(주)
13047,고려아연(주)온산제련소
13048,현대위아(주) 창원1공장
13049,현대위아(주) 광주공장
13050,현대위아(주) 서산공장
13051,현대위아(주) 안산1공장
13052,현대위아(주) 안산2공장
13053,현대위아(주) 울산1공장
13054,현대위아(주) 울산3공장
13055,현대위아(주) 의왕연구소
13056,현대위아(주) 창원2공장
13057,현대위아(주) 창원4공장
13058,현대위아(주) 창원5공장
13059,현대위아(주) 평택공장
13060,현대위아(주)창원3공장
13061,(주)어프로티움 울산 1공장
13062,(주)어프로티움 서산공장
13063,(주)어프로티움 울산 2공장
13064,LS ELECTRIC 본사
13065,LS일렉트릭 부산공장
13066,LS일렉트릭 천안사업장
13067,LS일렉트릭 청주사업장
13068,(주)오뚜기센터
13069,(주)오뚜기 대풍공장
13070,(주)오뚜기 삼남공장
13071,(주)오뚜기 안양공장
13072,(주)오뚜기 포승공장
13073,재원산업
13074,해태htb(주)천안공장
13075,(주)풍정주공 본사
13076,이녹스첨단소재
13077,에이치디현대일렉트릭(주)
13078,에이치디현대일렉트릭(주) 선암공장
13079,(주)한영특수강
13080,한국앤컴퍼니(주)
13081,한국앤컴퍼니(주) 대전공장
13082,한국앤컴퍼니(주) 전주공장
13083,(주)원익아이피에스
13084,삼화페인트공업(주) 대표사업
13085,(주)지씨셀
13086,(주)동인섬유
13087,한국지엠(주) 부평공장 (본사)
13088,한국지엠(주) 보령공장
13089,한국지엠(주) 창원공장
13090,ROHMKOREA 대전공장
13091,롯데정밀화학(주)
13092,롯데정밀화학(주) 인천
13093,(주)휴비스 전주공장
13094,(주)휴비스
13095,코카콜라음료(주) 여주공장
13096,코카콜라음료(주) 광주공장
13097,삼성전자(주) 수원사업장
13098,삼성전자(주) CS아카데미
13099,삼성전자(주) SAIT
13100,삼성전자(주) 광주2사업장
13101,삼성전자(주) 구미사업장
13102,삼성전자(주) 기흥사업장
13103,삼성전자(주) 서울R&D
13104,삼성전자(주) 서울대공동연구소
13105,삼성전자(주) 서초사옥
13106,삼성전자(주) 온양사업장
13107,삼성전자(주) 인재개발원
13108,삼성전자(주) 천안사업장(TP)
13109,삼성전자(주) 평택사업장
13110,삼성전자(주) 하남사업장
13111,삼성전자(주) 화성사업장
13112,(주)엘엑스엠엠에이
13113,(주)엘엑스엠엠에이 MMA2공장
13114,(주)엘엑스엠엠에이 피엠엠에이
13115,셰플러코리아 유한책임회사 창원1공장
13116,셰플러코리아 유한책임회사 전주공장
13117,셰플러코리아 유한책임회사 창원2공장
13118,셰플러코리아 유한책임회사 창원3공장
13119,한화임팩트주식회사 울산사업장
13120,한화임팩트주식회사 대산사업장
13121,스템코(주)
13122,라이온코리아(주)
13123,금호미쓰이화학(주)
13124,삼성전기(주) 수원사업장
13125,삼성전기(주) 부산사업장
13126,삼성전기(주) 세종사업장
13127,SK하이닉스(주) 이천본사
13128,SK하이닉스(주) 분당사업장
13129,SK하이닉스(주) 청주사업장
13130,DL케미칼(주)HDPE공장
13131,DL케미칼(주) 본사 사옥(돈의문센터)
13132,DL케미칼(주)여수C4공장
13133,DL케미칼(주)여수LHDPE공장
13134,DL케미칼(주)여수PB공장
13135,온세미컨덕터코리아(주)
13136,한화토탈(주)
13137,(주)한독 음성공장
13138,한온시스템(주) 대전공장
13139,한온시스템(주) 평택공장
13140,한온시스템(주)_울산공장
13141,볼보그룹코리아(주)
13142,롯데이네오스화학
13143,도레이첨단소재(주)
13144,도레이첨단소재(주)_구미2공장
13145,도레이첨단소재(주)_구미5공장
13146,도레이첨단소재(주)_안성공장
13147,도레이첨단소재(주)_유구공장
13148,도레이첨단소재(주)구미1공장
13149,도레이첨단소재(주)구미4공장
13150,도레이첨단소재(주)군산공장
13151,(주)국순당 횡성공장
13152,(주)DB하이텍 부천공장
13153,(주)DB하이텍 상우공장
13154,동서석유화학(주)
13155,서울우유협동조합 안산공장
13156,서울우유협동조합 거창공장
13157,서울우유협동조합 양주신공장
13158,(주)엠에스씨
13159,(주)디비메탈
13160,(주)디비메탈 동해공장
13161,르노코리아자동차 주식회사(부산공장)
13162,르노코리아자동차 기흥연구소
13163,르노코리아자동차 영업본부
13164,한국타이어앤테크놀로지(주) 본사
13165,한국타이어앤테크놀로지(주) 금산공장
13166,한국타이어앤테크놀로지(주) 대전공장
13167,한국타이어앤테크놀로지(주) 생산기술연구소
13168,한국테크노돔
13169,넥센타이어(주) 양산공장
13170,넥센타이어(주) 창녕공장
13171,SK케미칼(본사)
13172,SK케미칼 울산
13173,SK케미칼 청주
13174,에이치디현대인프라코어 인천공장
13175,에이치디현대인프라코어 군산공장
13176,영화금속(주)
13177,영화금속(주)_함안공장
13178,영화금속(주)제2공장
13179,현대제철
13180,현대제철 당진제철소
13181,현대제철 순천공장
13182,현대제철 예산2공장
13183,현대제철 예산공장
13184,현대제철 울산 대구경공장
13185,현대제철 울산공장
13186,현대제철 인천공장
13187,현대제철 포항공장
13188,현대제철_포항2공장
13189,대한제당(주)
13190,대한제당(주)인천사료
13191,태광산업(주)
13192,태광산업(주) 반여공장
13193,태광산업(주) 석유화학 1공장
13194,태광산업(주) 석유화학 2공장
13195,태광산업(주) 석유화학 3공장
13196,태광산업(주) 울산공장
13197,태광산업(주)대구사업소
13198,(주)케이씨씨
13199,(주)케이씨씨 김천공장
13200,라이온코리아(주)
13201,삼성전기(주) 수원사업장
13202,삼성전기(주) 부산사업장
13203,삼성전기(주) 세종사업장
13204,(주)한독 음성공장
13205,(주)풍산
13206,(주)풍산 안강사업장
13207,(주)풍산 울산사업장
13208,현대자동차(주) 본사
13209,현대자동차 서비스센터
13210,현대자동차 아산공장
13211,현대자동차 연구시설
13212,현대자동차 울산공장
13213,현대자동차 전주공장
13214,(주)필맥스
13215,롯데알미늄 본사
13216,롯데알미늄 안산1공장
13217,롯데알미늄 진천공장
13218,롯데알미늄 평택공장
13219,LG이노텍 본사
13220,LG이노텍 광주사업장
13221,"LG이노텍 구미 2,3사업장"
13222,"LG이노텍 구미1,1A사업장"
13223,LG이노텍 마곡R&D캠퍼스
13224,LG이노텍 안산R&D캠퍼스
13225,LG이노텍 파주사업장
13226,LG이노텍 평택사업장
13227,LG이노텍_구미4(C4) 사업장
13228,기아 주식회사
13229,기아 주식회사 광명공장
13230,기아 주식회사 광주완성차공장
13231,기아 주식회사 광주하남공장
13232,기아 주식회사 화성공장
13233,(주)유니드
13234,(주)유니드-화학_울산공장 
13235,한화솔루션(주)
13236,한화솔루션(주) 여수
13237,한화솔루션(주) 여수2
13238,한화솔루션(주) 울산1
13239,한화솔루션(주) 울산2
13240,한화솔루션(주) 울산3
13241,한화솔루션(주) 중앙연구소
13242,한화솔루션(주) 티디아이
13243,한화솔루션㈜ 음성 제2사업장
13244,한화솔루션㈜ 진천사업장
13245,주식회사 전주페이퍼 (전주)
13246,고려아연(주)
13247,고려아연(주)온산제련소
13248,현대위아(주) 창원1공장
13249,현대위아(주) 광주공장
13250,현대위아(주) 서산공장
13251,현대위아(주) 안산1공장
13252,현대위아(주) 안산2공장
13253,현대위아(주) 울산1공장
13254,현대위아(주) 울산3공장
13255,현대위아(주) 의왕연구소
13256,현대위아(주) 창원2공장
13257,현대위아(주) 창원4공장
13258,현대위아(주) 창원5공장
13259,현대위아(주) 평택공장
13260,현대위아(주)창원3공장
13261,(주)어프로티움 울산 1공장
13262,(주)어프로티움 서산공장
13263,(주)어프로티움 울산 2공장
13264,LS ELECTRIC 본사
13265,LS일렉트릭 부산공장
13266,LS일렉트릭 천안사업장
13267,LS일렉트릭 청주사업장
13268,(주)오뚜기센터
13269,(주)오뚜기 대풍공장
13270,(주)오뚜기 삼남공장
13271,(주)오뚜기 안양공장
13272,(주)오뚜기 포승공장
13273,재원산업
13274,해태htb(주)천안공장
13275,(주)풍정주공 본사
13276,이녹스첨단소재
13277,에이치디현대일렉트릭(주)
13278,에이치디현대일렉트릭(주) 선암공장
13279,(주)한영특수강
13280,한국앤컴퍼니(주)
13281,한국앤컴퍼니(주) 대전공장
13282,한국앤컴퍼니(주) 전주공장
13283,(주)원익아이피에스
13284,삼화페인트공업(주) 대표사업
13285,(주)지씨셀
13286,(주)동인섬유
13287,한국지엠(주) 부평공장 (본사)
13288,한국지엠(주) 보령공장
13289,한국지엠(주) 창원공장
13290,ROHMKOREA 대전공장
13291,롯데정밀화학(주)
13292,롯데정밀화학(주) 인천
13293,(주)휴비스 전주공장
13294,(주)휴비스
13295,코카콜라음료(주) 여주공장
13296,코카콜라음료(주) 광주공장
13297,삼성전자(주) 수원사업장
13298,삼성전자(주) CS아카데미
13299,삼성전자(주) SAIT
13300,삼성전자(주) 광주2사업장
13301,삼성전자(주) 구미사업장
13302,삼성전자(주) 기흥사업장
13303,삼성전자(주) 서울R&D
13304,삼성전자(주) 서울대공동연구소
13305,삼성전자(주) 서초사옥
13306,삼성전자(주) 온양사업장
13307,삼성전자(주) 인재개발원
13308,삼성전자(주) 천안사업장(TP)
13309,삼성전자(주) 평택사업장
13310,삼성전자(주) 하남사업장
13311,삼성전자(주) 화성사업장
13312,(주)엘엑스엠엠에이
13313,(주)엘엑스엠엠에이 MMA2공장
13314,(주)엘엑스엠엠에이 피엠엠에이
13315,셰플러코리아 유한책임회사 창원1공장
13316,셰플러코리아 유한책임회사 전주공장
13317,셰플러코리아 유한책임회사 창원2공장
13318,셰플러코리아 유한책임회사 창원3공장
13319,한화임팩트주식회사 울산사업장
13320,한화임팩트주식회사 대산사업장
13321,스템코(주)
13322,라이온코리아(주)
13323,금호미쓰이화학(주)
13324,삼성전기(주) 수원사업장
13325,삼성전기(주) 부산사업장
13326,삼성전기(주) 세종사업장
13327,SK하이닉스(주) 이천본사
13328,SK하이닉스(주) 분당사업장
13329,SK하이닉스(주) 청주사업장
13330,DL케미칼(주)HDPE공장
13331,DL케미칼(주) 본사 사옥(돈의문센터)
13332,DL케미칼(주)여수C4공장
13333,DL케미칼(주)여수LHDPE공장
13334,DL케미칼(주)여수PB공장
13335,온세미컨덕터코리아(주)
13336,한화토탈(주)
13337,(주)한독 음성공장
13338,한온시스템(주) 대전공장
13339,한온시스템(주) 평택공장
13340,한온시스템(주)_울산공장
13341,볼보그룹코리아(주)
13342,롯데이네오스화학
13343,도레이첨단소재(주)
13344,도레이첨단소재(주)_구미2공장
13345,도레이첨단소재(주)_구미5공장
13346,도레이첨단소재(주)_안성공장
13347,도레이첨단소재(주)_유구공장
13348,도레이첨단소재(주)구미1공장
13349,도레이첨단소재(주)구미4공장
13350,도레이첨단소재(주)군산공장
13351,(주)국순당 횡성공장
13352,(주)DB하이텍 부천공장
13353,(주)DB하이텍 상우공장
13354,동서석유화학(주)
13355,서울우유협동조합 안산공장
13356,서울우유협동조합 거창공장
13357,서울우유협동조합 양주신공장
13358,(주)엠에스씨
13359,(주)디비메탈
13360,(주)디비메탈 동해공장
13361,르노코리아자동차 주식회사(부산공장)
13362,르노코리아자동차 기흥연구소
13363,르노코리아자동차 영업본부
13364,한국타이어앤테크놀로지(주) 본사
13365,한국타이어앤테크놀로지(주) 금산공장
13366,한국타이어앤테크놀로지(주) 대전공장
13367,한국타이어앤테크놀로지(주) 생산기술연구소
13368,한국테크노돔
13369,넥센타이어(주) 양산공장
13370,넥센타이어(주) 창녕공장
13371,SK케미칼(본사)
13372,SK케미칼 울산
13373,SK케미칼 청주
13374,에이치디현대인프라코어 인천공장
13375,에이치디현대인프라코어 군산공장
13376,영화금속(주)
13377,영화금속(주)_함안공장
13378,영화금속(주)제2공장
13379,현대제철
13380,현대제철 당진제철소
13381,현대제철 순천공장
13382,현대제철 예산2공장
13383,현대제철 예산공장
13384,현대제철 울산 대구경공장
13385,현대제철 울산공장
13386,현대제철 인천공장
13387,현대제철 포항공장
13388,현대제철_포항2공장
13389,대한제당(주)
13390,대한제당(주)인천사료
13391,태광산업(주)
13392,태광산업(주) 반여공장
13393,태광산업(주) 석유화학 1공장
13394,태광산업(주) 석유화학 2공장
13395,태광산업(주) 석유화학 3공장
13396,태광산업(주) 울산공장
13397,태광산업(주)대구사업소
13398,(주)케이씨씨
13399,(주)케이씨씨 김천공장
13400,라이온코리아(주)
13401,삼성전기(주) 수원사업장
13402,삼성전기(주) 부산사업장
13403,삼성전기(주) 세종사업장
13404,(주)한독 음성공장
13405,(주)풍산
13406,(주)풍산 안강사업장
13407,(주)풍산 울산사업장
13408,현대자동차(주) 본사
13409,현대자동차 서비스센터
13410,현대자동차 아산공장
13411,현대자동차 연구시설
13412,현대자동차 울산공장
13413,현대자동차 전주공장
13414,(주)필맥스
13415,롯데알미늄 본사
13416,롯데알미늄 안산1공장
13417,롯데알미늄 진천공장
13418,롯데알미늄 평택공장
13419,LG이노텍 본사
13420,LG이노텍 광주사업장
13421,"LG이노텍 구미 2,3사업장"
13422,"LG이노텍 구미1,1A사업장"
13423,LG이노텍 마곡R&D캠퍼스
13424,LG이노텍 안산R&D캠퍼스
13425,LG이노텍 파주사업장
13426,LG이노텍 평택사업장
13427,LG이노텍_구미4(C4) 사업장
13428,기아 주식회사
13429,기아 주식회사 광명공장
13430,기아 주식회사 광주완성차공장
13431,기아 주식회사 광주하남공장
13432,기아 주식회사 화성공장
13433,(주)유니드
13434,(주)유니드-화학_울산공장 
13435,한화솔루션(주)
13436,한화솔루션(주) 여수
13437,한화솔루션(주) 여수2
13438,한화솔루션(주) 울산1
13439,한화솔루션(주) 울산2
13440,한화솔루션(주) 울산3
13441,한화솔루션(주) 중앙연구소
13442,한화솔루션(주) 티디아이
13443,한화솔루션㈜ 음성 제2사업장
13444,한화솔루션㈜ 진천사업장
13445,주식회사 전주페이퍼 (전주)
13446,고려아연(주)
13447,고려아연(주)온산제련소
13448,현대위아(주) 창원1공장
13449,현대위아(주) 광주공장
13450,현대위아(주) 서산공장
13451,현대위아(주) 안산1공장
13452,현대위아(주) 안산2공장
13453,현대위아(주) 울산1공장
13454,현대위아(주) 울산3공장
13455,현대위아(주) 의왕연구소
13456,현대위아(주) 창원2공장
13457,현대위아(주) 창원4공장
13458,현대위아(주) 창원5공장
13459,현대위아(주) 평택공장
13460,현대위아(주)창원3공장
13461,(주)어프로티움 울산 1공장
13462,(주)어프로티움 서산공장
13463,(주)어프로티움 울산 2공장
13464,LS ELECTRIC 본사
13465,LS일렉트릭 부산공장
13466,LS일렉트릭 천안사업장
13467,LS일렉트릭 청주사업장
13468,(주)오뚜기센터
13469,(주)오뚜기 대풍공장
13470,(주)오뚜기 삼남공장
13471,(주)오뚜기 안양공장
13472,(주)오뚜기 포승공장
13473,재원산업
13474,해태htb(주)천안공장
13475,(주)풍정주공 본사
13476,이녹스첨단소재
13477,에이치디현대일렉트릭(주)
13478,에이치디현대일렉트릭(주) 선암공장
13479,(주)한영특수강
13480,한국앤컴퍼니(주)
13481,한국앤컴퍼니(주) 대전공장
13482,한국앤컴퍼니(주) 전주공장
13483,(주)원익아이피에스
13484,삼화페인트공업(주) 대표사업
13485,(주)지씨셀
13486,(주)동인섬유
13487,한국지엠(주) 부평공장 (본사)
13488,한국지엠(주) 보령공장
13489,한국지엠(주) 창원공장
13490,ROHMKOREA 대전공장
13491,롯데정밀화학(주)
13492,롯데정밀화학(주) 인천
13493,(주)휴비스 전주공장
13494,(주)휴비스
13495,코카콜라음료(주) 여주공장
13496,코카콜라음료(주) 광주공장
13497,삼성전자(주) 수원사업장
13498,삼성전자(주) CS아카데미
13499,삼성전자(주) SAIT
13500,삼성전자(주) 광주2사업장
13501,삼성전자(주) 구미사업장
13502,삼성전자(주) 기흥사업장
13503,삼성전자(주) 서울R&D
13504,삼성전자(주) 서울대공동연구소
13505,삼성전자(주) 서초사옥
13506,삼성전자(주) 온양사업장
13507,삼성전자(주) 인재개발원
13508,삼성전자(주) 천안사업장(TP)
13509,삼성전자(주) 평택사업장
13510,삼성전자(주) 하남사업장
13511,삼성전자(주) 화성사업장
13512,(주)엘엑스엠엠에이
13513,(주)엘엑스엠엠에이 MMA2공장
13514,(주)엘엑스엠엠에이 피엠엠에이
13515,셰플러코리아 유한책임회사 창원1공장
13516,셰플러코리아 유한책임회사 전주공장
13517,셰플러코리아 유한책임회사 창원2공장
13518,셰플러코리아 유한책임회사 창원3공장
13519,한화임팩트주식회사 울산사업장
13520,한화임팩트주식회사 대산사업장
13521,스템코(주)
13522,라이온코리아(주)
13523,금호미쓰이화학(주)
13524,삼성전기(주) 수원사업장
13525,삼성전기(주) 부산사업장
13526,삼성전기(주) 세종사업장
13527,SK하이닉스(주) 이천본사
13528,SK하이닉스(주) 분당사업장
13529,SK하이닉스(주) 청주사업장
13530,DL케미칼(주)HDPE공장
13531,DL케미칼(주) 본사 사옥(돈의문센터)
13532,DL케미칼(주)여수C4공장
13533,DL케미칼(주)여수LHDPE공장
13534,DL케미칼(주)여수PB공장
13535,온세미컨덕터코리아(주)
13536,한화토탈(주)
13537,(주)한독 음성공장
13538,한온시스템(주) 대전공장
13539,한온시스템(주) 평택공장
13540,한온시스템(주)_울산공장
13541,볼보그룹코리아(주)
13542,롯데이네오스화학
13543,도레이첨단소재(주)
13544,도레이첨단소재(주)_구미2공장
13545,도레이첨단소재(주)_구미5공장
13546,도레이첨단소재(주)_안성공장
13547,도레이첨단소재(주)_유구공장
13548,도레이첨단소재(주)구미1공장
13549,도레이첨단소재(주)구미4공장
13550,도레이첨단소재(주)군산공장
13551,(주)국순당 횡성공장
13552,(주)DB하이텍 부천공장
13553,(주)DB하이텍 상우공장
13554,동서석유화학(주)
13555,서울우유협동조합 안산공장
13556,서울우유협동조합 거창공장
13557,서울우유협동조합 양주신공장
13558,(주)엠에스씨
13559,(주)디비메탈
13560,(주)디비메탈 동해공장
13561,르노코리아자동차 주식회사(부산공장)
13562,르노코리아자동차 기흥연구소
13563,르노코리아자동차 영업본부
13564,한국타이어앤테크놀로지(주) 본사
13565,한국타이어앤테크놀로지(주) 금산공장
13566,한국타이어앤테크놀로지(주) 대전공장
13567,한국타이어앤테크놀로지(주) 생산기술연구소
13568,한국테크노돔
13569,넥센타이어(주) 양산공장
13570,넥센타이어(주) 창녕공장
13571,SK케미칼(본사)
13572,SK케미칼 울산
13573,SK케미칼 청주
13574,에이치디현대인프라코어 인천공장
13575,에이치디현대인프라코어 군산공장
13576,영화금속(주)
13577,영화금속(주)_함안공장
13578,영화금속(주)제2공장
13579,현대제철
13580,현대제철 당진제철소
13581,현대제철 순천공장
13582,현대제철 예산2공장
13583,현대제철 예산공장
13584,현대제철 울산 대구경공장
13585,현대제철 울산공장
13586,현대제철 인천공장
13587,현대제철 포항공장
13588,현대제철_포항2공장
13589,대한제당(주)
13590,대한제당(주)인천사료
13591,태광산업(주)
13592,태광산업(주) 반여공장
13593,태광산업(주) 석유화학 1공장
